barcode ,Description,BRAND,SUPPLIER,RMS CODE,ALSHAYA CODE
8.71091E+12,DOVE ORIGINAL DEO SPRAY 150ML,DOVE,AL GURG,220227555,WWBOWW0204394
,VASELINE GLUTA HYA SMOOTH RADIANCE LOTION 200ML,VASELINE,AL GURG,274374383,BZBTSLODOV25241
,TRESEMME SALON SMOOTH  SHINE SHAMPOO 600ML,TRESEMME,AL GURG,220198785,274374383
79400204387,T&G VOLUME ADDICTION CONDITIONER 250ML,TONI & GUY,AL GURG,220172018,B5BOB5TRES534957
,VASELINE GLUTA HYA FLAWLESS GLOW LOTION 200ML,VASELINE,AL GURG,274329578,WWBOWW0204387
6.00109E+12,VASELINE COCOA BUTTER LOTION 400ML,VASELINE,AL GURG,220216671,274329578
,TRESEMME SALON SMOOTH SHINE CONDITIONER 400ML,TRESEMME,AL GURG,273509524,220216671
6.28101E+12,TRESEMME KETATIN SMOOTH HAIR MASK 180ML,TRESEMME,AL GURG,220227773,273509524
8.7116E+12,REXONA DEO AEROSOL EXTRA COOL 150ML,REXONA,AL GURG,220233225,BZBTSLOTRE52404
,TRESEMME BOTANIX NOURISH AND REPAIR SHAMPOO 600ML,TRESEMME,AL GURG,273509525,BZBTSLOREX63462
,TRESEMME  KERATIN SMOOTH AND STRAIGHT SHAMPOO 600ML,TRESEMME,AL GURG,273519366,273509525
79400204363,T&G SMOOTH DEFINITION SHAMPOO 250ML,TONI & GUY,AL GURG,220152912,273519366
,TRESEMME BOTANIX CURL HYDRATION CONDITIONER 400ML,TRESEMME,AL GURG,273524375,WWBOWW0204363
,TRESEMME KERATIN SMOOTH AND STRAIGHT CONDITIONER 400ML,TRESEMME,AL GURG,220200496,273524375
79400204370,T&G INFINITE DAMAGE REPAIR SHAMPOO 250ML,TONI & GUY,AL GURG,220153836,B5BOB5TRES535053
79400204356,T&G VOLUME ADDICTION SHAMPOO 250ML,TONI & GUY,AL GURG,220156246,WWBOWW0204370
79400204424,T&G INFINITE DAMAGE REPAIR CONDITI 250ML,TONI & GUY,AL GURG,220170582,WWBOWW0204356
8.71256E+12,REXONA DEO BAMBOO FREEZE SPRAY 150ML,REXONA,AL GURG,220227017,WWBOWW0204424
,SUPRAX 1005ML SUSP 60ML,SUPRAX,AL HAYAT,220153357,220227017
6.25107E+12,SUPRAX 100/5ML SUSP 30ML,SUPRAX,AL HAYAT,220235248,XMBOXMALH020001
6.25107E+12,SUPRAX 200MG 6 CAPS,SUPRAX,AL HAYAT,220154034,BZBTSLOSUP19856
6.25107E+12,OMNICEF SUSP 80ML,OMNICEF,AL HAYAT,220165974,W5BOW5HIK0081
9.65018E+11,COLPERMIN CAPS 20S,COLPERMIN,AL HAYAT,220158188,W5BOW5HIK0135
6.25107E+12,SUPRAX 400MG 6 CAPS,SUPRAX,AL HAYAT,220234416,W5BOW5TIL0003
6.94075E+12,BREATHE WELL NASAL STRIPS LARG 10S,BREATHE WELL,AL IMAN,220067050,BZBTSLOSUP19900
,SPECTRUMS HOT COLD PACK MULTI PURPOSE LARGE SIZE,SPECTRUMS,AL IMAN,130362975,B2BOB246466880
,SPECTRUMS HOT COLD THERAPEUTIC GEL BAG L,SPECTRUMS,AL IMAN,130362979,130362975
,SPECTRUMS HOT COLD THERAPEUTIC GEL BAG M,SPECTRUMS,AL IMAN,130377831,130362979
,SPECTRUMS HOT COLD   THERAPEUTIC BEADS PACK MULTI PUPOSE LARGE SIZE,SPECTRUMS,AL IMAN,130362977,130377831
,SPECTRUMS HOT COLD  THERAPEUTIC BEADS PACK FOR LOWER BACK,SPECTRUMS,AL IMAN,130362980,130362977
,SPECTRUMS HOT COLD  THERAPEUTIC BEADS PACK FOR ANKLE,SPECTRUMS,AL IMAN,130362978,130362980
,SPECTRUMS HOT COLD THERAPEUTIC BEADS PACK FOR HEAD AND SINUS,SPECTRUMS,AL IMAN,130377830,130362978
,SPECTRUMS ICE BAG RESUABLE 9 INCH,SPECTRUMS,AL IMAN,130377827,130377830
8.85057E+12,DEONAT DEODORANT FOOT POWDER 50G,DEONAT,AL IMAN,220223669,130377827
6.94075E+12,BREATHE WELL NASAL STRIPS MED 10S,BREATHE WELL,AL IMAN,220187407,BZBTSLODEO05013
8.85057E+12,DEONAT DEODORANT STICK 80G,deonat,AL IMAN,220074436,B2BOB26466872
8.85057E+12,DEONAT DEODORANT SPRAY 100ML,deonat,AL IMAN,220217549,B2BOB2DEON3025
8.85057E+12,DEONAT ALOE DEO STICK100GM WIDE,DEONAT,AL IMAN,220057242,BZBTSLODEO01049
6.93329E+12,TOUCH PREGNANCY TEST CASSETTE,TOUCH,AL IMAN,220067083,B2BOB27143045
8.85057E+12,DEONAT DEODORANT STICK 100G,DEONAT,AL IMAN,220234673,B2BOB2TOUCH1
8.85057E+12,DEONAT FOOT SPRAY 100ML,deonat,AL IMAN,220227891,BZBTSLODEO01045
8.85057E+12,DEONAT NATURAL DEODORANT POWDER 50 GM,DEONAT,AL IMAN,220228490,BZBTSLODEO07571
6.93329E+12,TOUCH PREGNANCY TEST MIDSTREAM,TOUCH,AL IMAN,220051426,BZBTSLODEO11011
8.85057E+12,DEONAT DEODORANT ROLL-ON 65ML,deonat,AL IMAN,220221431,B2BOB2TOUCH2
5.20689E+12,SINOMARIN ADULTS NOSE CARE 125ML,SINOMARINE,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,220230226,BZBTSLODEO02043
5.20689E+12,(V) SINOMARIN COLD & FLU 30ML,SINOMARIN,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,220084644,BZBTSLOSIN00117
5.20689E+12,SINOMARIN CHILDREN NOSE CARE 100ML,SINOMARINE,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,220219273,B2BOB22100636
8.47E+12,BLUE CAP CREAM 50ML,BLUE CAP,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,220065834,BZBTSLOSIN00124
4.26013E+12,CH ALPHA SPORT 25ML 30S,CH ALPHA,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,220230653,B2BOB20693663
8.47E+12,BLUE CAP SPRAY 100ML,BLUE CAP,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,220078471,B2BOB23180390
5.20689E+12,SINOMARIN MINI SPRAY NOSE CARE 30ML,SINOMARINE,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,220234667,B2BOB20735820
,CH Alpha PLUS 30X25ML,CH ALPHA,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,273794953,BZBTSLOSIN00148
9.65036E+12,(*)CH ALPHA 30X25ML,CH ALPHA,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,220056692,273794953
9.65036E+12,MAGNOX OSTEO CAPSULES 60S,MAGNOX,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,220235336,B2BOB2A3025ML
9.65036E+12,MAGNOX VITAL CAPSULES 30S,MAGNOX,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,220232726,B2BOB2MAG6030
8.47E+12,BLUE CAP SHAMP 150ML,BLUE CAP,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,220055761,B2BOB2MAG6010
9.65036E+12,MAGNOX ANTI LEG CRAMPS CAPSULES 30S,MAGNOX,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,220233171,B2BOB23812443
5.20689E+12,(V) SINOMARIN BABIES NOSE CARE 18X5ML,SINOMARIN,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,220192665,B2BOB2MAG6020
4.60703E+12,ROCS SENSITIVE REPAIR & WHITENING TP 75ML,ROCS,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,220199530,B2BOB22101060
5.425E+12,ALLINE PROCAP CAP 60S,ALLINE,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,220196229,B2BOB24472962
4.60703E+12,ROCS ACTIVE CALCIUM TP 75ML,ROCS,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,220199524,B2BOB23041587
4.60703E+12,ROCS JUNIOR BERRY MIX TP 60ML,ROCS,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,220200563,B2BOB24472733
4.60703E+12,ROCS PRO SWEET MINT TP 100ML,ROCS,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,220199957,B2BOB24474355
4.60703E+12,ROCS COFFEE & TOBACCO TP 60ML,ROCS,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,220200168,B2BOB24472184
4.60703E+12,ROCS SENSATION WHITENING TP 60ML,ROCS,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,220200072,B2BOB24470623
9.14421E+12,ENZYMAX FORTE CAP 20S,ENZYMAX,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,220196059,B2BOB24472351
7.63E+12,AURACOS PRO COLLAGENIUM 14X25ML,PRO COLLAGENIUM,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,220194102,B2BOB21951414
9.65014E+12,(*)LEVITRA 20MG TABLET 4S,LEVITRA,AL ITTIHAD DRUG STORE,220168807,B2BOB29039117
9.65014E+11,(*)AUGMENTIN 1GM TAB 14S,AUGMENTIN,AL ITTIHAD DRUG STORE,220157984,YCBOYCLEV20
9.65014E+12,SILER SILDENFAIL 100 4FILMS,SILER,AL ITTIHAD DRUG STORE,220180316,YCBOYCAGTTAB04
,PIC LITE BP MONITOR RAPID UPPER ARM,PIC,AL ITTIHAD DRUG STORE,130362685,YCBOYC4SLR100
6.98589E+11,(*)YAYA BEARS CHEWGUM 60S,YAYA,AL ITTIHAD DRUG STORE,220161607,130362685
7.64014E+12,MYDOCALM TAB 150 MG,MYDOCALM,AL ITTIHAD DRUG STORE,220230481,YCBOYC7640123210035
9.65014E+11,AMOXIL 250MG CAPSULES 20S,AMOXIL,AL ITTIHAD DRUG STORE,220172380,BZBTSLOMYD22362
,APPETIT PLUS KIDS SYRUP 100 ML,APPETIT PLUS,AL ITTIHAD DRUG STORE,130357643,YCBOYCAMXCAP01
9.65016E+11,CIRRUS CAPSULES 14S,CIRRUS,AL ITTIHAD DRUG STORE,220002542,130357643
6.98589E+11,YAYA OMEGS 3 60S,YAYA,AL ITTIHAD DRUG STORE,220167843,WPBOWPM761304
8.05809E+12,PIC THERMOGEL COMFORT 10X10 CM,PIC,AL ITTIHAD DRUG STORE,220174271,YCBOYCYAYABR04
9.65014E+11,AUGMENTIN 457/5ML SUSP 70ML,AUGMENTIN,AL ITTIHAD DRUG STORE,220160976,YCBOYCPICTER02
3.58291E+12,TARIVID 200MG TABLETS 10S,TARIVID,AL ITTIHAD DRUG STORE,220164634,YCBOYCAGTSYP03
9.65014E+11,AMOXIL 125/5ML SUSP 100ML,AMOXIL,AL ITTIHAD DRUG STORE,220168852,YCBOYCTRVTAB01
9.55561E+12,HEXBIO SACHETS 10S,HEXBIO,AL ITTIHAD DRUG STORE,220170698,YCBOYCAMXSYP01
9.65014E+12,AUGMENTIN SUSP ES 600,AUGMENTIN,AL ITTIHAD DRUG STORE,220171451,220170698
9.65014E+11,AUGMENTIN 312/5ML SUSP 100ML,AUGMENTIN,AL ITTIHAD DRUG STORE,220172123,YCBOYCAGTSYP05
900509528,SINERGEN MINERALE 20 EFFERVESCENT TABS,SINERGEN,AL ITTIHAD DRUG STORE,220209158,YCBOYCAGTSYP02
9.65014E+11,AUGMENTIN 156/5ML SUSP 100ML,AUGMENTIN,AL ITTIHAD DRUG STORE,220160975,B2BOB2SINE001
9.65014E+11,AMOXIL 250/5ML SUSP 100ML,AMOXIL,AL ITTIHAD DRUG STORE,220169235,YCBOYCAGTSYP01
,TRIPTAN FORTE 5HTP CAP 30S,TRIPTAN,AL ITTIHAD DRUG STORE,131182606,YCBOYCAMXSYP02
3.58291E+12,TAVANIC 500MG TABLETS 7S,TAVANIC,AL ITTIHAD DRUG STORE,220169468,131182606
8.43702E+12,GELYVIT D3 KIDS SPRAY 400IU 28ML,GELYVIT,AL ITTIHAD DRUG STORE,220238691,YCBOYCTAVTAB03
,PIC THERMO DIARY EAR INFRARED THERMOMETER,PIC,AL ITTIHAD DRUG STORE,130362684,BZBTSLOGEL02297
9.65014E+11,AUGMENTIN 625MG TABLETS 20S,AUGMENTIN,AL ITTIHAD DRUG STORE,220164686,130362684
5.06813E+11,PRIMOLUT NOR 30S,PRIMOLUT,AL ITTIHAD DRUG STORE,220181425,YCBOYCAGTTAB03
9.65014E+11,CIPROBAY 500MG TABLETS 10S,CIPROBAY,AL ITTIHAD DRUG STORE,220155913,Y2BOY2PRINOR30
9.65014E+11,AUGMENTIN 228/5ML SUSP 70ML,AUGMENTIN,AL ITTIHAD DRUG STORE,220171110,YCBOYCCIPTAB02
7.64014E+12,MOXIFLOXACIN HCL EYE DROP,MOXITEC,AL ITTIHAD DRUG STORE,129807199,YCBOYCAGTSYP04
9.65015E+11,ZINNAT 250MG TABLETS 10S,ZINNAT,AL ITTIHAD DRUG STORE,220153084,129807199
9.65014E+11,AUGMENTIN 375MG TABLETS 20S,AUGMENTIN,AL ITTIHAD DRUG STORE,220162692,WXBOWXGXU153
3.58291E+12,TRITACE TAB 10MG 28S,TRITACE,AL ITTIHAD DRUG STORE,220217414,YCBOYCAGTTAB01
8.05809E+12,PIC BP MONITOR CLEAR RAPID,PIC,AL ITTIHAD DRUG STORE,220193964,BZBTSLOTRI76322
9.65014E+12,SILER SILDENFAIL 50 4FILMS,SILER,AL ITTIHAD DRUG STORE,220182020,220193964
3.58291E+12,TAVANIC 500MG TAB 5S,TAVANIC,AL ITTIHAD DRUG STORE,220219162,YCBOYC04SLR50
3.58291E+12,TRITACE TAB 5MG 28S,TRITACE,AL ITTIHAD DRUG STORE,220171286,BZBTSLOTAV33592
9.65015E+11,ZINNAT 500MG TABLETS 10S,ZINNAT,AL ITTIHAD DRUG STORE,220155767,YCBOYCTRITAB03
3.58291E+12,TRITACE TAB 2.5 MG 28S,TRITACE,AL ITTIHAD DRUG STORE,220236536,WXBOWXGXU155
9.65014E+12,SILER SILDENFAIL 75 4FILMS,SILER,AL ITTIHAD DRUG STORE,220181637,BZBTSLOTRI76346
3.58291E+12,AMARYL M TAB 2MG/500 MG,AMARYL,AL ITTIHAD DRUG STORE,220216167,YCBOYC04SLR75
3.58291E+12,AMARYL 1MG TABLETS 30S,AMARYL,AL ITTIHAD DRUG STORE,220220454,BZBTSLOAMA71051
6.65808E+11,LES ZAMIS REFLUX DROPS 25ML,LES ZAMIS,AL ITTIHAD DRUG STORE,220210216,BZBTSLOAMA79040
9.65016E+11,(*)XYZAL TAB 30S,XYZAL,AL ITTIHAD DRUG STORE,220152408,YCBOYC8410170
6.65808E+11,LES ZAMIS INFANT COLIC DROPS 25ML,LES ZAMIS,AL ITTIHAD DRUG STORE,220209646,WPBOWPM761380
6.65808E+11,LES ZAMIS CONSTIPATION DROPS 25ML,LES ZAMIS,AL ITTIHAD DRUG STORE,220209931,YCBOYC8410132
9.65015E+12,(*)YAZ TABLETS 28S,YAZ,AL ITTIHAD DRUG STORE,220168534,YCBOYC8410149
6.98589E+11,YAYA MULTI+MINERALS VITA GUMMIES 60S,YAYA,AL ITTIHAD DRUG STORE,220163123,Y2BOY2YAZ001
6.65808E+11,LES ZAMIS TEETHING DROPS 25ML,LES ZAMIS,AL ITTIHAD DRUG STORE,220210000,YCBOYC89051010
9.65014E+11,AMOXIL 500MG CAPSULES 20S,AMOXIL,AL ITTIHAD DRUG STORE,220171990,YCBOYC8410187
9.65016E+11,ZYRTEC SOLUTION 75ML,ZYRTEC,AL ITTIHAD DRUG STORE,220162011,YCBOYCAMXCAP02
9.65015E+11,DIANE 35 TABLETS 21S,DIANE,AL ITTIHAD DRUG STORE,220169789,WPBOWPM761333
8.05809E+12,PIC VEDO FAMILY THERMOMETER,PIC,AL ITTIHAD DRUG STORE,220172191,Y2BOY2D0404
9.65016E+11,ZYRTEC DROPS 10ML,ZYRTEC,AL ITTIHAD DRUG STORE,220155756,YCBOYC64002016
9.65015E+11,GYNERA TABLETS 21S,GYNERA,AL ITTIHAD DRUG STORE,220164755,WPBOWPM761332
3.58291E+12,LASIX 40MG TABLETS 20S,LASIX,AL ITTIHAD DRUG STORE,220161815,Y2BOY2G0706
9.65015E+11,(*)YASMIN TABLETS 21S,YASMIN,AL ITTIHAD DRUG STORE,220154910,YCBOYCLSXTAB01
9.65016E+11,(*)ZYRTEC TABLETS 20S,ZYRTEC,AL ITTIHAD DRUG STORE,220158692,Y2BOY2Y2501
8.91339E+11,FERAMAX POLYSACCHARID IRON COMPLEX,FERAMAX,AL ITTIHAD DRUG STORE,220209707,WPBOWPM761335
9.65014E+12,LEVITRA TABLETS 20MG 12S,LEVITRA,AL ITTIHAD DRUG STORE ,220181731,220209707
7.3919E+12,(*)RENU MULTIPLUS 360ML,RENU,AL JABER,220228747,YCBOYCLEV2012S
7.3919E+12,RENU MULTIPLUS 120ML,RENU,AL JABER,220230534,BZBTSLOREN47184
7.3919E+12,RENU MULTIPLUS 240ML,RENU,AL JABER,220171350,BZBTSLOREN47160
7.3919E+12,B&L BIOTRUE MULTI-PURPOSE SOLUTION 300ML,BAUSCH & LOMB,AL JABER,220224605,WGBOWGRENUMP240
8.80955E+12,NATURE WAY ALOE VERA GEL 300ML,NATURE WAY,AL JAMAL,220207637,BZBTSLOBAU37749
91639314002,THAI CRYSTAL DEODORANT MINI STICK 60GM,THAI CRYSTAL,AL JAMAL,220210354,B2BOB24022429
91639602789,THAI CRYSTAL DEODORANT ROLLON,THAI CRYSTAL,AL JAMAL,220210597,B2BOB29314002
91639906597,THAI CRYSTAL DEODORANT MIST SPRAY 240ML,THAI CRYSTAL,AL JAMAL,220210616,B2BOB29602789
78656313630,(*)RAPIDLASH EYE LASH ENHANCER,RAPIDLASH,AL JAMAL,220227515,B2BOB29906597
8.80955E+12,NATURE WAY VITAMIN C GEL 300ML,NATURE WAY,AL JAMAL,220205932,BZBTSLORAP36300
91639011130,THAI CRYSTAL WIDE STICK DEODORANT 70GM,THAI CRYSTAL,AL JAMAL,220210288,B2BOB24022443
8.80979E+12,UNICORN RAZOR EYEBROW RAZOR 3S,UNICORN RAZOR,AL JAMAL,220206579,B2BOB29011130
8.80955E+12,NATURE WAY COCONUT GEL 300ML,NATURE WAY,AL JAMAL,220206798,B2BOB28850003
41608002577,SUMMERS EVE NIGHT CLEANS WASH 12OZ,SUMMER EVE,AL JAMAL,220240288,B2BOB24022481
8.80955E+12,NATURE WAY ARGAN GEL 300ML,NATURE WAY,AL JAMAL,220205766,B2BOB28002577
8.80955E+12,NATURE WAY LAVENDER GEL 300ML,NATURE WAY,AL JAMAL,220206655,B2BOB24022474
91639623807,THAI CRYSTAL ROLL ON LAVENDER+JASMIN 3OZ,THAI CRYSTAL,AL JAMAL,220237684,B2BOB24022467
41608001457,SUMMER'S EVE DATENIGHT CLEANS WASH 266ML,SUMMER EVE,AL JAMAL,220239491,BZBTSLOTHA23807
6.71315E+11,YEOUTH VITAMIN C & E SERUM 2OZ,YEOUTH,AL JAMAL,220208076,BZBTSLOSUM01457
,OKEEFFES HEALTHY FEET NIGHT TREATMENT 3 OZ TUBE,OKEEFFES,AL JAMAL,130247579,B2BOB25019447
6.71315E+11,YEOUTH 2.5% RETINOL SERUM 2OZ,YEOUTH,AL JAMAL,220208419,130247579
41608000207,SUMMERS EVE BLISSFUL CLEANS WASH 15OZ,SUMMER EVE,AL JAMAL,220240300,B2BOB25019454
6.71315E+11,YEOUTH 20% SALYCILIC ACID PEEL 1OZ,YEOUTH,AL JAMAL,220208853,B2BOB28000207
91639128449,THAI CRYSTAL ROLL ON FLORAL 3 OZ,THAI CRYSTAL,AL JAMAL,220237928,B2BOB25019188
6.71315E+11,YEOUTH HYALURONIC ACID 2OZ,YEOUTH,AL JAMAL,220209431,BZBTSLOTHA28449
41608001990,SUMMERS EVE CLEANS WASH SENS SKIN 9OZ,SUMMER EVE,AL JAMAL,220240290,B2BOB25019423
41608000436,SUMMERS EVE FRAGRANCE FREE WASH 15OZ,SUMMER EVE,AL JAMAL,220240297,B2BOB28001990
6.71315E+11,YEOUTH RETINOL MOISTURIZER 2OZ,YEOUTH,AL JAMAL,220208656,B2BOB28000436
41608140781,SUMMERS EVE SENSI CLEANS WASH 15OZ,SUMMER EVE,AL JAMAL,220240293,B2BOB25019546
8.80955E+12,NATURE WAY VITAMIN C GEL 150ML,NATURE WAY,AL JAMAL,220207121,B2BOB28140781
,OKEEFFES HEALTHY FEET 3OZ TUBE,OKEEFFES,AL JAMAL,130247580,B2BOB24022511
6.71315E+11,YEOUTH VITAMIN C & E SERUM 1OZ,YEOUTH,AL JAMAL,220208821,130247580
41608002508,SUMMERS EVE FEM WASH ALOE LOVE 15OZ,SUMMER EVE,AL JAMAL,220240286,B2BOB25018990
6.71315E+11,YEOUTH DAY/NIGHT CRM 2OZ,YEOUTH,AL JAMAL,220208541,B2BOB28002508
8.80955E+12,NATURE WAY ALOE VERA GEL 150ML,NATURE WAY,AL JAMAL,220205694,B2BOB25019478
91639401580,THAI CRYSTAL MIST CITRUS & JUNIPER 8 OZ ,THAI CRYSTAL,AL JAMAL,220239910,B2BOB24022498
41608870398,SUMMERS EVE FEM WASH SENS SKIN 9OZ,SUMMER EVE,AL JAMAL,220240295,BZBTSLOTHA01580
,YEOUTH VITAMIN C FACIAL CLEANSER WITH ALOE VERA 89ML,YEOUTH ,AL JAMAL,130237334,B2BOB28870398
6.71315E+11,YEOUTH 30% GLYCOLIC ACID PEEL 1OZ,YEOUTH,AL JAMAL,220208140,130237334
6.71315E+11,YEOUTH RADIANCE EYE GEL 1OZ,YEOUTH,AL JAMAL,220208373,B2BOB25019201
91639212575,THAI CRYSTAL ROLL ON TEA TREE+FLORAL 3OZ,THAI CRYSTAL,AL JAMAL,220236791,B2BOB25019119
6.71315E+11,YEOUTH BALANCING FACIAL TONER WITH CHAMOMILE 100ML,YEOUTH ,AL JAMAL,220209388,BZBTSLOTHA12575
6.71315E+11,YEOUTH 2.5% RETINOL EYE CRM 2OZ,YEOUTH,AL JAMAL,220208119,220209388
,OKEEFFES HEALTHY FEET TUBE EXFOLIATING 3OZ,OKEEFFES,AL JAMAL,130247581,B2BOB25019492
6.71315E+11,YEOUTH PURE HYALURONIC ACID 1OZ,YEOUTH,AL JAMAL,220208619,130247581
78653162798,RAPIDGLAM LASH ENHANCING MASCSERUM 4GM,RAPIDLASH,AL JAMAL,220205725,B2BOB25019010
41608870497,SUMMERS EVE SIMPLY SENS WASH 9OZ,SUMMER EVE,AL JAMAL,220240287,B2BOB23162798
6.71315E+11,YEOUTH PURE HYALURONIC ACID 2OZ,YEOUTH,AL JAMAL,220209015,B2BOB28870497
91639820527,THAI CRYSTAL DEODORANT STICK 120GM,THAI CRYSTAL,AL JAMAL,220210723,B2BOB25019430
8.80955E+12,NATURE WAY COCONUT GEL 150ML,NATURE WAY,AL JAMAL,220206515,B2BOB29820527
8.80955E+12,NATURE WAY LAVENDER GEL 150ML,NATURE WAY,AL JAMAL,220207805,B2BOB24022559
91639553180,THAI CRYSTAL ROLL ON CITRUS+JUNIPER 3OZ,THAI CRYSTAL,AL JAMAL,220238716,B2BOB24022535
,OKEEFFES SKIN REPAIR 7OZ TUBE,OKEEFFES,AL JAMAL,130247578,BZBTSLOTHA53180
6.71315E+11,YEOUTH ANTI-AGING SERUM 1OZ,YEOUTH,AL JAMAL,220208284,130247578
6.71315E+11,YEOUTH HYALURONIC ACID 1OZ,YEOUTH,AL JAMAL,220208021,B2BOB25019409
8.80955E+12,NATURE WAY ARGAN GEL 150ML,NATURE WAY,AL JAMAL,220205435,B2BOB25019003
7.86563E+11,EYE BROW ENHANCER,RAPIDBROW,AL JAMAL,220226718,B2BOB24022542
91639128197,THAI CRYSTAL MIST FLORAL 8 OZ ,THAI CRYSTAL,AL JAMAL,220238118,BZBTSLORAP36959
91639117856,THAI CRYSTAL MIST TEA TREE & FLORAL 8OZ ,THAI CRYSTAL,AL JAMAL,220236936,BZBTSLOTHA28197
91639714833,THAI CRYSTAL MIST LAVENDER+ JASMINE 8OZ ,THAI CRYSTAL,AL JAMAL,220237972,BZBTSLOTHA17856
91639572112,THAI CRYSTAL MIST TEA TREE+EUCALYPT 8OZ ,THAI CRYSTAL,AL JAMAL,220239938,BZBTSLOTHA14833
3.83899E+12,SEPTOLETE HONEY&LEMON LOZENGES 3/1MG 16S,SEPTOLETE,AL KAYAN MEDICINE TRADING LLC,220214427,BZBTSLOTHA72112
3.83899E+12,SEPTOLETE LOZENGES 3/1MG 16S,SEPTOLETE,AL KAYAN MEDICINE TRADING LLC,220214711,WNBOWN9731519
3.83899E+12,SEPTOLETE OROMUCOSAL SPRAY SOLUTION 30ML,SEPTOLETE,AL KAYAN MEDICINE TRADING LLC,220214580,WNBOWN9728786
4.80005E+12,GREEN C IP ALCOHOL 500ML 70%,GREENCROSS,AL KAYAN MEDICINE TRADING LLC,220221365,WNBOWN9731533
5.03459E+12,SAVOY FIRST AID SPRAY 50ML,SAVOY,AL KAYAN MEDICINE TRADING LLC,220217188,BZBTSLOGRE20014
5.03459E+12,SAVOY BURN RELIEF SPRAY 50ML,SAVOY,AL KAYAN MEDICINE TRADING LLC,220223501,BZBTSLOSAV40209
5.06011E+12,DEKASAN PRICKLY HEAT POWDER 100ML,DEKASAN,AL KAYAN MEDICINE TRADING LLC,220202709,BZBTSLOSAV40100
3.83899E+12,VIZARSIN 100MG ORODISPERSIBLE TABLET,VIZARSIN,AL KAYAN MEDICINE TRADING LLC,220211982,B2BOB26900005
5.0522E+12,WOODWARDS GRIPE WATER,WOODWARDS,AL KAYAN MEDICINE TRADING LLC,220231172,WNBOWN9728779
6.294E+12,UNI HOT WATER BOTTLE,UNI HOT,AL KAYAN MEDICINE TRADING LLC,220203306,BZBTSLOWOO12392
,NOVAMED PREGNANCY TEST CASSETTE 1S,NOVAMED,AL KAYAN MEDICINE TRADING LLC,130942606,B2BOB21601869
3.83899E+12,EMANERA 40 MG 28 CAPSULES,KRKA,AL KAYAN MEDICINE TRADING LLC,129807226,130942606
,DENTIRAX TEETHING GEL 15G,DENTIRAX,AL KAYAN MEDICINE TRADING LLC,274309648,129807226
4.80001E+12,OMEGA PAIN KILLER LINIMENT 120ML,OMEGA,AL KAYAN MEDICINE TRADING LLC,220203194,274309648
3.83899E+12,EMANERA 20 MG 28 CAPSULES,KRKA,AL KAYAN MEDICINE TRADING LLC,129807168,B2BOB21166841
9.65036E+12,PULSE OXIMETER FINGERTIP LK87,PULSE,AL KAYAN MEDICINE TRADING LLC,220204192,129807168
,NOVAMED PREGNANCY TEST MIDSTREAM 1S,NOVAMED,AL KAYAN MEDICINE TRADING LLC,130842608,B2BOB2PUL1234
,SEPTANAZAL SPRAY SOLUTION ADULT 10ML,SEPTANAZAL,AL KAYAN MEDICINE TRADING LLC,130096939,130842608
,KOFFEAZE COUGH SYRUP 120ML,KOFFEAZE,AL KAYAN MEDICINE TRADING LLC,274164446,130096939
2.01021E+12,(**)EZYCARE QUIET CONTOUR EAR PLUGS 10PR+CASE,FLENTS,AL MASOOD TRADING,220152445,274164446
86875101035,(*)EZYCARE SILICONE EAR PLUGS 3PR+CASE,FLENTS,AL MASOOD TRADING,220156558,UABOUA68033
86875114035,EZYCARE PLUS COMFORT SLEEP MASK,EZY DOSE,AL MASOOD TRADING,220162835,UABOUAF-406103
86875112413,EZYCARE PLUS WAX COTTON EAR PLUGS,FLENTS,AL MASOOD TRADING,220166104,UABOUAF414404
86875177559,EZYCARE PKT SIZE TABLET CUTTER,EZY DOSE,AL MASOOD TRADING,220153168,UABOUAF-402241
86875173315,EZYCARE LONG TOOTH LICE COMB,FLENTS,AL MASOOD TRADING,220152234,UABOUA67767
